"res_site_id","site_id","descriptor_type_id","descriptor_value","last_update"
"212","14","89"," ","2003-02-11T17:00:06.503Z"
"212","14","90"," ","2003-02-11T17:00:06.503Z"
"212","14","91"," ","2003-02-11T17:00:06.503Z"
"212","14","92"," ","2003-02-11T17:00:06.503Z"
"213","14","21","",""
"213","14","22","",""
"213","14","23","",""
"213","14","24","",""
"213","14","25","",""
"213","14","26","",""
"213","14","27","",""
"213","14","28","",""
"213","14","29","",""
"213","14","30","",""
"213","14","31","",""
"213","14","32","",""
"213","14","81"," 19690101","2003-02-11T17:00:06.503Z"
"213","14","82"," ","2003-02-11T17:00:06.503Z"
"213","14","83"," continuous","2003-02-11T17:00:06.503Z"
"213","14","84"," daily","2003-02-11T17:00:06.503Z"
"213","14","85"," ","2003-02-11T17:00:06.503Z"
"213","14","86"," ","2003-02-11T17:00:06.503Z"
"213","14","87","Belfort Weighing Rain Gage Cat. No. 5-780
Belfort Non-Recording Rain Gage Cat. No. 5-400  ","2003-02-11T17:00:06.503Z"
"213","14","88","Hubbard Brook precipitation is collected through a series of 25 standard rain gages and 7 recording rain gages scattered among the 9 gaged watersheds. Each standard gage is prorated by one of the recording gages. A theissen weighting method is applied to the prorated standard gages to calculate a daily watershed precipitation total. Daily watershed precip is the sum of each daily standard gage precip X theissen weight for that standard gage.
theissen weights for WS8: standard gage 15 - .14
                          standard gage 17 - .14
                          standard gage 19 - .16
                          standard gage 20 - .39
                          standard gage 21 - .17 ","2003-02-11T17:00:06.503Z"
"213","14","89"," ","2003-02-11T17:00:06.503Z"
"213","14","90"," ","2003-02-11T17:00:06.503Z"
"213","14","91"," ","2003-02-11T17:00:06.503Z"
"213","14","92"," ","2003-02-11T17:00:06.503Z"
"214","14","21","",""
"214","14","22","",""
"214","14","23","",""
"214","14","24","",""
"214","14","25","",""
"214","14","26","",""
"214","14","27","",""
"214","14","28","",""
"214","14","29","",""
"214","14","30","",""
"214","14","31","",""
"214","14","32","",""
"214","14","81"," 19950101","2003-02-11T17:00:06.503Z"
"214","14","82"," ","2003-02-11T17:00:06.503Z"
"214","14","83"," continuous","2003-02-11T17:00:06.503Z"
"214","14","84"," daily","2003-02-11T17:00:06.503Z"
"214","14","85"," ","2003-02-11T17:00:06.503Z"
"214","14","86"," ","2003-02-11T17:00:06.503Z"
"214","14","87","Belfort Weighing Rain Gage Cat. No. 5-780
Belfort Non-Recording Rain Gage Cat. No. 5-400  ","2003-02-11T17:00:06.503Z"
"214","14","88","Hubbard Brook precipitation is collected through a series of 25 standard rain gages and 7 recording rain gages scattered among the 9 gaged watersheds. Each standard gage is prorated by one of the recording gages. A theissen weighting method is applied to the prorated standard gages to calculate a daily watershed precipitation total. Daily watershed precip is the sum of each daily standard gage precip X theissen weight for that standard gage.
theissen weights for WS9: standard gage 17 - .12
                          standard gage 21 - .21
                          standard gage 23 - .08
                          standard gage 24 - .38
                          standard gage 25 - .21 ","2003-02-11T17:00:06.503Z"
"214","14","89"," ","2003-02-11T17:00:06.503Z"
"214","14","90"," ","2003-02-11T17:00:06.503Z"
"214","14","91"," ","2003-02-11T17:00:06.503Z"
"214","14","92"," ","2003-02-11T17:00:06.503Z"
"215","36","21","N-33.14162","2003-02-11T17:00:06.503Z"
"215","36","22","W-7978836","2003-02-11T17:00:06.503Z"
"215","36","23","Met station is located in a flat grassy field that leads into primarily pine forest 100m away from the met station.","2003-02-11T17:00:06.503Z"
"215","36","24","High ground of the drainage basin for the 1st order stream","2003-02-11T17:00:06.503Z"
"215","36","25","4.4 m above mean sea level","2003-02-11T17:00:06.503Z"
"215","36","26"," grass","2003-02-11T17:00:06.503Z"
"215","36","27"," 25 degrees","2003-02-11T17:00:06.503Z"
"215","36","28","35 degrees","2003-02-11T17:00:06.503Z"
"215","36","29","12/13/1963","2003-02-11T17:00:06.503Z"
"215","36","30"," ","2003-02-11T17:00:06.503Z"
"215","36","31","Data was collected at a weekly interval from 12/13/1963 until 10/19/1966.  There is a data gap from 10/19/1966 until 11/15/1989.  During the early years (pre 1966), the weather station data was manually recorded.  The rain gauge was usually read only after rain had fallen.  However, if rain fell on a weekend, the rain gauge was not read until the next work week.  This site uses an Onset/Hobo temp gauge and an Onset/Hobo tipping rain gauge.","2003-02-11T17:00:06.503Z"
"215","36","32"," http://www.srs.fs.fed.us/charleston/hydrology.html","2003-02-11T17:00:06.503Z"
"215","36","33","12/13/1963","2003-02-11T17:00:06.503Z"
"215","36","34"," ","2003-02-11T17:00:06.503Z"
"215","36","35","15 min","2003-02-11T17:00:06.503Z"
"215","36","36","daily","2003-02-11T17:00:06.503Z"
"215","36","37","+/- 0.25","2003-02-11T17:00:06.503Z"
"215","36","38"," 1.5m","2003-02-11T17:00:06.503Z"
"215","36","39","Each HOBO H8 logger has an internal temperature sensor on a 4 inch wire which is mounted on the circuit board inside the snap lid case.  Typically, the sensor is left inside the case and measures ambient air temperature over the operating range of the logger with a time constant of about 15 minutes in still air.  The internal sensor can be placed outside the case when a shorter time constant is needed ( less than 1 minute in air and about 2 seconds in water).  ","2003-02-11T17:00:06.503Z"
"215","36","40","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded.","2003-02-11T17:00:06.503Z"
"215","36","41","06/27/01 equipment switched from Omnidata 800 to Onset/HOBO Rain Guage. ","2003-02-11T17:00:06.503Z"
"215","36","42","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually. ","2003-02-11T17:00:06.503Z"
"215","36","43","-20 degrees","2003-02-11T17:00:06.503Z"
"215","36","44","70 degrees","2003-02-11T17:00:06.503Z"
"215","36","69","",""
"215","36","70","",""
"215","36","71","",""
"215","36","72","",""
"215","36","73","",""
"215","36","74","",""
"215","36","75","",""
"215","36","76","",""
"215","36","77","",""
"215","36","78","",""
"215","36","79","",""
"215","36","80","",""
"215","36","81","12/13/1963","2004-06-10T13:56:35.220Z"
"215","36","82","present","2004-06-10T13:56:35.206Z"
"215","36","83","15 minutes","2004-06-10T13:56:35.206Z"
"215","36","84","daily","2004-06-10T13:56:35.206Z"
"215","36","85","accuracy-4%","2004-06-10T13:56:35.206Z"
"215","36","86","0.25m","2004-06-10T13:56:35.220Z"
"215","36","87","The Onset Data Logging Rain Gauge consists of two major components, a tipping bucket type rainfall collector and a HOBO Event data logger.  The collector consists of a black anodized aluminum collector ring with a knife-edge and a funnel that diverts the water to a tipping-bucket mechanism.  The mechanism is designed such that one tip of the bucket occurs for each 0.01 inch or 0.25 mm of rainfall.  Bucket tips are detected when a magnet attached to the tipping bucket actuates a magnetic switch as the bucket tips, thus affecting a momentary switch closure for each tip of the bucket.  The spent water drains out of the bottom of the housing.  The switch is connected to a HOBO Event data logger which records the time of each tip.  The aluminum housing is coated with a white baked enamel surface to withstand years of exposure to the environment.","2004-06-10T13:56:35.190Z"
"215","36","88","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded","2004-06-10T13:56:35.206Z"
"215","36","89","06/27/01 equipment switched from Omnidata 800 to Onset/HOBO Rain Guage.","2004-06-10T13:56:35.220Z"
"215","36","90","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually.","2004-06-10T13:56:35.190Z"
"215","36","91","0.25","2004-06-10T13:56:35.190Z"
"215","36","92","unlimited","2004-06-10T13:56:35.206Z"
"215","36","206","","2003-02-11T17:00:06.503Z"
"215","36","207","","2003-02-11T17:00:06.503Z"
"215","36","208","","2003-02-11T17:00:06.503Z"
"215","36","209","","2003-02-11T17:00:06.503Z"
"215","36","210","","2003-02-11T17:00:06.503Z"
"215","36","211","","2003-02-11T17:00:06.503Z"
"215","36","212","","2003-02-11T17:00:06.503Z"
"215","36","213","","2003-02-11T17:00:06.503Z"
"215","36","214","","2003-02-11T17:00:06.503Z"
"215","36","215","","2003-02-11T17:00:06.503Z"
"215","36","216","","2003-02-11T17:00:06.503Z"
"215","36","217","","2003-02-11T17:00:06.503Z"
"216","36","21","N-33.13598","2003-02-11T17:00:06.503Z"
"216","36","22","W-79.77910","2003-02-11T17:00:06.503Z"
"216","36","23","Met station is located in a flat grassy field that leads into primarily pine forest 100m away from the met station.","2003-02-11T17:00:06.503Z"
"216","36","24"," Level area on high ground above 1st order stream for the watershed.","2003-02-11T17:00:06.503Z"
"216","36","25","8.8 m above mean sea level","2003-02-11T17:00:06.503Z"
"216","36","26"," Grass","2003-02-11T17:00:06.503Z"
"216","36","27"," 36 degrees","2003-02-11T17:00:06.503Z"
"216","36","28","24 degrees","2003-02-11T17:00:06.503Z"
"216","36","29","03/23/1990","2003-02-11T17:00:06.503Z"
"216","36","30"," ","2003-02-11T17:00:06.503Z"
"216","36","31","Rainfall measurements were begun on 03/23/1990.  Temperature measurements were begun on 02/09/1996.  This site uses an Onset/Hobo temp gauge and an Onset/Hobo tipping rain gauge.","2003-02-11T17:00:06.503Z"
"216","36","32"," http://www.srs.fs.fed.us/charleston/hydrology.html","2003-02-11T17:00:06.503Z"
"216","36","33","03/23/1990","2003-02-11T17:00:06.503Z"
"216","36","34","Present","2003-02-11T17:00:06.503Z"
"216","36","35","15 min","2003-02-11T17:00:06.503Z"
"216","36","36","Daily","2003-02-11T17:00:06.503Z"
"216","36","37","Accuracy +/- 0.25","2003-02-11T17:00:06.503Z"
"216","36","38"," 1.5m above ground","2003-02-11T17:00:06.503Z"
"216","36","39","Each HOBO H8 logger has an internal temperature sensor on a 4 inch wire which is mounted on the circuit board inside the snap lid case.  Typically, the sensor is left inside the case and measures ambient air temperature over the operating range of the logger with a time constant of about 15 minutes in still air.  The internal sensor can be placed outside the case when a shorter time constant is needed ( less than 1 minute in air and about 2 seconds in water).  ","2003-02-11T17:00:06.503Z"
"216","36","40","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded.","2003-02-11T17:00:06.503Z"
"216","36","41","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually","2003-02-11T17:00:06.503Z"
"216","36","42","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually. ","2003-02-11T17:00:06.503Z"
"216","36","43","-20 degrees","2003-02-11T17:00:06.503Z"
"216","36","44","70 degrees","2003-02-11T17:00:06.503Z"
"216","36","69","",""
"216","36","70","",""
"216","36","71","",""
"216","36","72","",""
"216","36","73","",""
"216","36","74","",""
"216","36","75","",""
"216","36","76","",""
"216","36","77","",""
"216","36","78","",""
"216","36","79","",""
"216","36","80","",""
"216","36","81","03/23/1990","2004-06-10T13:55:20.890Z"
"216","36","82","present","2004-06-10T13:55:20.876Z"
"216","36","83","15 min","2004-06-10T13:55:20.890Z"
"216","36","84","Daily","2004-06-10T13:55:20.876Z"
"216","36","85","accuracy-4%","2004-06-10T13:55:20.876Z"
"216","36","86","0.5m","2004-06-10T13:55:20.906Z"
"216","36","87","The Onset Data Logging Rain Gauge consists of two major components, a tipping bucket type rainfall collector and a HOBO Event data logger.  The collector consists of a black anodized aluminum collector ring with a knife-edge and a funnel that diverts the water to a tipping-bucket mechanism.  The mechanism is designed such that one tip of the bucket occurs for each 0.01 inch or 0.25 mm of rainfall.  Bucket tips are detected when a magnet attached to the tipping bucket actuates a magnetic switch as the bucket tips, thus affecting a momentary switch closure for each tip of the bucket.  The spent water drains out of the bottom of the housing.  The switch is connected to a HOBO Event data logger which records the time of each tip.  The aluminum housing is coated with a white baked enamel surface to withstand years of exposure to the environment.","2004-06-10T13:55:20.860Z"
"216","36","88","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded","2004-06-10T13:55:20.876Z"
"216","36","89","06/27/01 equipment switched from Omnidata 800 to Onset/HOBO Rain Guage.","2004-06-10T13:55:20.890Z"
"216","36","90","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually.","2004-06-10T13:55:20.860Z"
"216","36","91","0.25 mm","2004-06-10T13:55:20.860Z"
"216","36","92","unlimited","2004-06-10T13:55:20.890Z"
"217","36","21"," ","2003-02-11T17:00:06.503Z"
"217","36","22"," ","2003-02-11T17:00:06.503Z"
"217","36","23"," ","2003-02-11T17:00:06.503Z"
"217","36","24"," ","2003-02-11T17:00:06.503Z"
"217","36","25"," ","2003-02-11T17:00:06.503Z"
"217","36","26"," ","2003-02-11T17:00:06.503Z"
"217","36","27"," ","2003-02-11T17:00:06.503Z"
"217","36","28"," ","2003-02-11T17:00:06.503Z"
"217","36","29"," ","2003-02-11T17:00:06.503Z"
"217","36","30"," ","2003-02-11T17:00:06.503Z"
"217","36","31"," ","2003-02-11T17:00:06.503Z"
"217","36","32","http://www.srs.fs.fed.us/charleston/hydrology.html","2003-02-11T17:00:06.503Z"
"217","36","33","",""
"217","36","34","",""
"217","36","35","",""
"217","36","36","",""
"217","36","37","",""
"217","36","38","",""
"217","36","39","",""
"217","36","40","",""
"217","36","41","",""
"217","36","42","",""
"217","36","43","",""
"217","36","44","",""
"217","36","81","",""
"217","36","82","",""
"217","36","83","",""
"217","36","84","",""
"217","36","85","",""
"217","36","86","",""
"217","36","87","",""
"217","36","88","",""
"217","36","89","",""
"217","36","90","",""
"217","36","91","",""
"217","36","92","",""
"218","36","21","N-33.14707","2003-02-11T17:00:06.503Z"
"218","36","22","W-79.78971","2003-02-11T17:00:06.503Z"
"218","36","23","50 meters of open grassy field leading into pine forest.","2003-02-11T17:00:06.503Z"
"218","36","24"," very shallow slope (less than 2%) leading to 1st order stream for watershed 77","2003-02-11T17:00:06.503Z"
"218","36","25","8.5 m above mean sea level","2003-02-11T17:00:06.503Z"
"218","36","26"," grass","2003-02-11T17:00:06.503Z"
"218","36","27"," 45 degrees","2003-02-11T17:00:06.503Z"
"218","36","28","45 degrees","2003-02-11T17:00:06.503Z"
"218","36","29","02/13/1964","2003-02-11T17:00:06.503Z"
"218","36","30"," ","2003-02-11T17:00:06.503Z"
"218","36","31","Rainfall measurement was begun on 02/13/1964.  Temperature measurement was begun on 09/09/1971.  There is a Temperature data gap from 02/04/1973 to 05/24/1973.  There is a Rainfall data gap from 10/31/1969 to 11/23/1971.  During the early years (pre 1966), the weather station data was manually recorded.  The rain gauge was usually read only after rain had fallen.  However, if rain fell on a weekend, the rain gauge was not read until the next work week. This site uses an Onset/Hobo temp gauge and an Onset/Hobo tipping rain gauge ","2003-02-11T17:00:06.503Z"
"218","36","32"," http://www.srs.fs.fed.us/charleston/hydrology.html","2003-02-11T17:00:06.503Z"
"218","36","33","02/13/1964","2003-02-11T17:00:06.503Z"
"218","36","34","Present","2003-02-11T17:00:06.503Z"
"218","36","35","15 min","2003-02-11T17:00:06.503Z"
"218","36","36","Daily","2003-02-11T17:00:06.503Z"
"218","36","37","Accuracy +/- 0.25","2003-02-11T17:00:06.503Z"
"218","36","38"," 1.5m","2003-02-11T17:00:06.503Z"
"218","36","39","Each HOBO H8 logger has an internal temperature sensor on a 4 inch wire which is mounted on the circuit board inside the snap lid case.  Typically, the sensor is left inside the case and measures ambient air temperature over the operating range of the logger with a time constant of about 15 minutes in still air.  The internal sensor can be placed outside the case when a shorter time constant is needed ( less than 1 minute in air and about 2 seconds in water).  ","2003-02-11T17:00:06.503Z"
"218","36","40","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded.","2003-02-11T17:00:06.503Z"
"218","36","41","06/27/01 equipment switched from Omnidata 800 to Onset/HOBO Rain Gauge","2003-02-11T17:00:06.503Z"
"218","36","42","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually ","2003-02-11T17:00:06.503Z"
"218","36","43","-20 degrees","2003-02-11T17:00:06.503Z"
"218","36","44","70 degrees ","2003-02-11T17:00:06.503Z"
"218","36","81","02/13/1964","2004-06-10T13:53:41.450Z"
"218","36","82","present","2004-06-10T13:53:41.433Z"
"218","36","83","15 min","2004-06-10T13:53:41.450Z"
"218","36","84","Daily","2004-06-10T13:53:41.433Z"
"218","36","85","accuracy - 4%","2004-06-10T13:53:41.450Z"
"218","36","86","0.5 m","2004-06-10T13:53:41.450Z"
"218","36","87","The Onset Data Logging Rain Gauge consists of two major components, a tipping bucket type rainfall collector and a HOBO Event data logger.  The collector consists of a black anodized aluminum collector ring with a knife-edge and a funnel that diverts the water to a tipping-bucket mechanism.  The mechanism is designed such that one tip of the bucket occurs for each 0.01 inch or 0.25 mm of rainfall.  Bucket tips are detected when a magnet attached to the tipping bucket actuates a magnetic switch as the bucket tips, thus affecting a momentary switch closure for each tip of the bucket.  The spent water drains out of the bottom of the housing.  The switch is connected to a HOBO Event data logger which records the time of each tip.  The aluminum housing is coated with a white baked enamel surface to withstand years of exposure to the environment.","2004-06-10T13:53:41.433Z"
"218","36","88","Data is downloaded every 1-2 months to a laptop using the Boxcar Pro 4.0 program.  The data is brought to Charleston and reconfigured into an Excel spreadsheet by Jim Weeg.  A log is kept for each time the data is downloaded","2004-06-10T13:53:41.433Z"
"218","36","89","06/27/01 equipment switched from Omnidata 800 to Onset/HOBO Rain Guage.","2004-06-10T13:53:41.450Z"
"218","36","90","Equipment calibrated at installation (06/27/01).  Recalibration recommended annually.","2004-06-10T13:53:41.416Z"
"218","36","91","0.25 mm","2004-06-10T13:53:41.416Z"
"218","36","92","unlimited","2004-06-10T13:53:41.450Z"
"219","38","21","",""
"219","38","22","",""
"219","38","23","",""
"219","38","24","",""
"219","38","25","",""
"219","38","26","",""
"219","38","27","",""
"219","38","28","",""
"219","38","29","",""
"219","38","30","",""
"219","38","31","",""
"219","38","32","",""
"219","38","33","",""
"219","38","34","",""
"219","38","35","",""
"219","38","36","",""
"219","38","37","",""
"219","38","38","",""
"219","38","39","",""
"219","38","40","",""
"219","38","41","",""
"219","38","42","",""
"219","38","43","",""
"219","38","44","",""
"219","38","69","",""
"219","38","70","",""
"219","38","71","",""
"219","38","72","",""
"219","38","73","",""
"219","38","74","",""
"219","38","75","",""
"219","38","76","",""
"219","38","77","",""
"219","38","78","",""
"219","38","79","",""
"219","38","80","",""
"219","38","81","",""
"219","38","82","",""
"219","38","83","",""
"219","38","84","",""
"219","38","85","",""
"219","38","86","",""
"219","38","87","",""
"219","38","88","",""
"219","38","89","",""
"219","38","90","",""
"219","38","91","",""
"219","38","92","",""
"219","38","117","",""
"219","38","118","",""
"219","38","119","",""
"219","38","120","",""
"219","38","121","",""
"219","38","122","",""
"219","38","123","",""
"219","38","124","",""
"219","38","125","",""
"219","38","126","",""
"219","38","127","",""
"219","38","128","",""
"219","38","129","20031130","2006-10-04T07:19:31.540Z"
"219","38","130","Present","2006-10-04T07:19:31.523Z"
"219","38","131","1 minute","2006-10-04T07:19:31.510Z"
"219","38","132","hourly","2006-10-04T07:19:31.586Z"
"219","38","133","","2006-10-04T07:19:31.540Z"
"219","38","134","-10 cm","2006-10-04T07:19:31.556Z"
"219","38","135","Campbell 107 temperature probe","2006-10-04T07:19:31.570Z"
"219","38","136","","2006-10-04T07:19:31.540Z"
"219","38","137","","2006-10-04T07:19:31.570Z"
"219","38","138","","2006-10-04T07:19:31.556Z"
"219","38","139","-10","2006-10-04T07:19:31.540Z"
"219","38","140","40","2006-10-04T07:19:31.586Z"
"219","38","153","",""
"219","38","154","",""
"219","38","155","",""
"219","38","156","",""
"219","38","157","",""
"219","38","158","",""
"219","38","159","",""
"219","38","160","",""
"219","38","161","",""
"219","38","162","",""
"219","38","163","",""
"219","38","164","",""
"219","38","192","",""
"219","38","193","",""
"219","38","194","",""
"219","38","195","",""
"219","38","196","",""
"219","38","197","",""
"219","38","198","",""
"219","38","199","",""
"219","38","200","",""
"219","38","201","",""
"219","38","202","",""
"219","38","203","",""
"220","38","21","37.459389","2013-06-19T07:35:04.530Z"
"220","38","22","-75.83239","2013-06-19T07:35:04.530Z"
"220","38","23","Salt Marsh. A line of trees runs roughly N-S, 60 m to the east of the station.","2013-06-19T07:35:04.530Z"
"220","38","24","Gently sloping salt marsh 60-m from a line of trees","2013-06-19T07:35:04.546Z"
"220","38","25","1","2013-06-19T07:35:04.530Z"
"220","38","26","Salt Marsh (dense grass)","2013-06-19T07:35:04.530Z"
"220","38","27","","2013-06-19T07:35:04.530Z"
"220","38","28","","2013-06-19T07:35:04.530Z"
"220","38","29","1991-06-10","2013-06-19T07:35:04.530Z"
"220","38","30","present","2013-06-19T07:35:04.530Z"
"220","38","31","","2013-06-19T07:35:04.546Z"
"220","38","32","http://www.vcrlter.virginia.edu/gallery23/main.php/v/equipment/PHCK_Met_2004/","2013-06-19T07:35:04.530Z"
"220","38","33","",""
"220","38","34","",""
"220","38","35","",""
"220","38","36","",""
"220","38","37","",""
"220","38","38","",""
"220","38","39","",""
"220","38","40","",""
"220","38","41","",""
"220","38","42","",""
"220","38","43","",""
"220","38","44","",""
"220","38","69","",""
"220","38","70","",""
"220","38","71","",""
"220","38","72","",""
"220","38","73","",""
"220","38","74","",""
"220","38","75","",""
"220","38","76","",""
"220","38","77","",""
"220","38","78","",""
"220","38","79","",""
"220","38","80","",""
"220","38","117","",""
"220","38","118","",""
"220","38","119","",""
"220","38","120","",""
"220","38","121","",""
"220","38","122","",""
"220","38","123","",""
"220","38","124","",""
"220","38","125","",""
"220","38","126","",""
"220","38","127","",""
"220","38","128","",""
"220","38","129","19910610","2006-10-04T07:02:34.793Z"
"220","38","130","Present","2006-10-04T07:02:34.763Z"
"220","38","131","1 minute","2006-10-04T07:02:34.746Z"
"220","38","132","hourly","2006-10-04T07:02:34.890Z"
"220","38","133","","2006-10-04T07:02:34.826Z"
"220","38","134","-10 cm","2006-10-04T07:02:34.840Z"
"220","38","135","Cambelll 107 temperature probe","2006-10-04T07:02:34.856Z"
"220","38","136","","2006-10-04T07:02:34.810Z"
"220","38","137","","2006-10-04T07:02:34.873Z"
"220","38","138","","2006-10-04T07:02:34.856Z"
"220","38","139","-10","2006-10-04T07:02:34.780Z"
"220","38","140","40","2006-10-04T07:02:34.890Z"
"220","38","153","",""
"220","38","154","",""
"220","38","155","",""
"220","38","156","",""
"220","38","157","",""
"220","38","158","",""
"220","38","159","",""
"220","38","160","",""
"220","38","161","",""
"220","38","162","",""
"220","38","163","",""
"220","38","164","",""
"220","38","192","",""
"220","38","193","",""
"220","38","194","",""
"220","38","195","",""
"220","38","196","",""
"220","38","197","",""
"220","38","198","",""
"220","38","199","",""
"220","38","200","",""
"220","38","201","",""
"220","38","202","",""
"220","38","203","",""
"221","31","1"," ","2003-02-11T17:00:06.503Z"
"221","31","165"," ","2003-02-11T17:00:06.503Z"
"221","31","166"," ","2003-02-11T17:00:06.503Z"
"221","31","167"," ","2003-02-11T17:00:06.503Z"
"221","31","168"," ","2003-02-11T17:00:06.503Z"
"221","31","169","32 ha","2003-02-11T17:00:06.503Z"
"221","31","170","approx. 220 (SW)","2003-02-11T17:00:06.503Z"
"221","31","171","approx. 750 m","2003-02-11T17:00:06.503Z"
"221","31","172","approx. 1048 m","2003-02-11T17:00:06.503Z"
"221","31","173","3180","2003-02-11T17:00:06.503Z"
"221","31","174","contour line crenulations","2003-02-11T17:00:06.503Z"
"221","31","175"," 9.94","2003-02-11T17:00:06.503Z"
"221","31","176"," ","2003-02-11T17:00:06.503Z"
"221","31","177"," ","2003-02-11T17:00:06.503Z"
"221","31","178"," ","2003-02-11T17:00:06.503Z"
"221","31","179"," ","2003-02-11T17:00:06.503Z"
"221","31","180","Usually none.","2003-02-11T17:00:06.503Z"
"221","31","181","Native chaparral
","2003-02-11T17:00:06.503Z"
"221","31","182","Unknown","2003-02-11T17:00:06.503Z"
"221","31","183","0.1 to 0.5 m, grade into deeply weathered
parent material. Excessively
drained, coarse texture.
","2003-02-11T17:00:06.503Z"
"221","31","184","Pre-Cambrian metamorphics (gneiss and schist); Mesozoic
plutonics (grandiorite), intensely fractured.","2003-02-11T17:00:06.503Z"
"221","31","185","Converted to perennial grass in the 1960s. 
Burned in Nov. 1975 (Village Fire), and in 1960 Johnstone Peak fire.
","2003-02-11T17:00:06.503Z"
"221","31","186","Chaparral slow to reestablish area.
Lots of Eriogonum fasiculatum (buckwheat) and Eriodictyon trichocalyx 
(yerba santa) in watershed. 
","2003-02-11T17:00:06.503Z"
"221","31","187"," ","2003-02-11T17:00:06.503Z"
"222","31","7","","2003-02-11T17:00:06.503Z"
"222","31","8","","2003-02-11T17:00:06.503Z"
"222","31","9","","2003-02-11T17:00:06.503Z"
"222","31","10","","2003-02-11T17:00:06.503Z"
"222","31","11","","2003-02-11T17:00:06.503Z"
"222","31","12","","2003-02-11T17:00:06.503Z"
"222","31","16","","2003-02-11T17:00:06.503Z"
"222","31","17","","2003-02-11T17:00:06.503Z"
"222","31","18","","2003-02-11T17:00:06.503Z"
"222","31","19","","2003-02-11T17:00:06.503Z"
"222","31","20","","2003-02-11T17:00:06.503Z"
"222","31","33","",""
"222","31","34","",""
"222","31","35","",""
"222","31","36","",""
"222","31","37","",""
"222","31","38","",""
"222","31","39","",""
"222","31","40","",""
"222","31","41","",""
"222","31","42","",""
"222","31","43","",""
"222","31","44","",""
"222","31","81","",""
"222","31","82","",""
"222","31","83","",""
"222","31","84","",""
"222","31","85","",""
"222","31","86","",""
"222","31","87","",""
"222","31","88","",""
"222","31","89","",""
"222","31","90","",""
"222","31","91","",""
"222","31","92","",""
"222","31","218"," ","2003-04-28T17:05:33.990Z"
"222","31","219"," ","2003-04-28T17:05:33.990Z"
"222","31","220","","2003-02-11T17:00:06.503Z"
"222","31","221","","2003-02-11T17:00:06.503Z"
"222","31","222","","2003-02-11T17:00:06.503Z"
"222","31","224"," ","2003-04-28T17:05:33.990Z"
"222","31","225"," ","2003-04-28T17:05:33.990Z"
"222","31","226"," ","2003-04-28T17:05:33.990Z"
"222","31","227"," ","2003-04-28T17:05:33.990Z"
"222","31","228","","2003-02-11T17:00:06.503Z"
"222","31","229","","2003-02-11T17:00:06.503Z"
"222","31","234","","2003-12-15T17:18:58.620Z"
"223","10","165","",""
"223","10","166","",""
"223","10","167","",""
"223","10","168","",""
"223","10","169","",""
"223","10","170","",""
"223","10","171","",""
"223","10","172","",""
"223","10","173","",""
"223","10","174","",""
"223","10","175","",""
"223","10","176","",""
"223","10","177","",""
"223","10","178","",""
"223","10","179","",""
"223","10","180","",""
"223","10","181","",""
"223","10","182","",""
"223","10","183","",""
"223","10","184","",""
"223","10","185","",""
"223","10","186","",""
"223","10","187","",""
"224","10","181","",""
"224","10","182","",""
"224","10","183","",""
"224","10","184","",""
"224","10","185","",""
"224","10","186","",""
"224","10","187","",""
"225","10","181","",""
"225","10","182","",""
"225","10","183","",""
"225","10","184","",""
"225","10","185","",""
"225","10","186","",""
"225","10","187","",""
"226","10","181","",""
"226","10","182","",""
"226","10","183","",""
"226","10","184","",""
"226","10","185","",""
"226","10","186","",""
"226","10","187","",""
"227","10","7","",""
"227","10","8","",""
"227","10","9","",""
"227","10","10","",""
"227","10","11","",""
"227","10","12","",""
"227","10","16","",""
"227","10","17","",""
"227","10","18","",""
"227","10","19","",""
"227","10","20","",""
"227","10","81","",""
"227","10","82","",""
"227","10","83","",""
"227","10","84","",""
"227","10","85","",""
"227","10","86","",""
"227","10","87","",""
"227","10","88","",""
"227","10","89","",""
"227","10","90","",""
"227","10","91","",""
"227","10","92","",""
"227","10","218","",""
"227","10","219","",""
"227","10","220","",""
"227","10","221","",""
"227","10","222","",""
"227","10","224","",""
"227","10","225","",""
"227","10","226","",""
"227","10","227","",""
"227","10","228","",""
"227","10","229","",""
"227","10","234","",""
